Property_ID,City,Locality,Locality_Tier,BHK,Carpet_Area_SqFt,Builtup_Area_SqFt,Possession_Status,RERA_Approved,Vastu_Compliance,Furnishing_Status,Metro_Proximity,Floor_Number,Total_Floors,Gated_Community,Power_Backup,Clubhouse,Reserved_Parking_Slots,Property_Age_Yrs,SalePrice_INR
1154,Delhi NCR,Noida Sector 62,Suburban,2,882,1185,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),8,35,1,1,1,1,0,10690000.0
1155,Kolkata,Ballygunge / Alipore,Prime / Ultra-Luxury,2,840,1138,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),4,12,1,1,0,2,20,15360000.0
1156,Mumbai,Bandra West / BKC,Upscale,1,645,831,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),3,7,1,1,1,1,12,29560000.0
1157,Hyderabad,Banjara Hills / Gachibowli,Upscale,2,982,1312,New Launch,1,Partial Vastu,Semi-Furnished,Distant (>3 km),3,12,1,1,1,2,2,12930000.0
1158,Hyderabad,Banjara Hills / Gachibowli,Upscale,3,1697,2215,Under Construction,1,Full Vastu,Fully Furnished,Near (1-2 km),3,12,0,1,1,1,8,28380000.0
1159,Mumbai,Andheri West / Powai,Mid-Tier,4,2104,2873,New Launch,1,Full Vastu,Fully Furnished,Walkable (<500m),2,4,1,0,0,1,8,52750000.0
1160,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,776,1055,Ready to Move,1,Full Vastu,Fully Furnished,Near (1-2 km),17,22,1,0,1,1,12,9740000.0
1161,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,868,1144,Ready to Move,1,Non-Vastu,Unfurnished,Near (1-2 km),3,4,1,1,0,1,0,9730000.0
1162,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,1,510,683,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),5,12,1,1,1,1,8,9740000.0
1163,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,798,1089,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),10,22,1,1,0,1,0,25920000.0
1164,Delhi NCR,Noida Sector 62,Suburban,2,948,1246,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),5,12,1,1,1,3,0,12640000.0
1165,Mumbai,Andheri West / Powai,Mid-Tier,3,1157,1493,Under Construction,1,Partial Vastu,Unfurnished,Distant (>3 km),16,22,1,1,1,1,8,27800000.0
1166,Pune,Hinjawadi Phase 3,Emerging,2,790,1065,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),5,7,1,1,1,0,8,4000000.0
1167,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,1045,1336,Ready to Move,0,Full Vastu,Semi-Furnished,Distant (>3 km),20,35,1,1,1,1,5,10760000.0
1168,Mumbai,Bandra West / BKC,Upscale,1,567,737,Under Construction,0,Full Vastu,Semi-Furnished,Near (1-2 km),7,7,1,1,0,1,5,23560000.0
1169,Mumbai,Andheri West / Powai,Mid-Tier,2,894,1218,Under Construction,1,Non-Vastu,Semi-Furnished,Walkable (<500m),3,4,1,0,1,2,8,23560000.0
1170,Delhi NCR,South Delhi (Vasant Vihar),Upscale,1,440,591,Ready to Move,0,Partial Vastu,Semi-Furnished,Walkable (<500m),3,22,1,1,1,1,12,11060000.0
1171,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,803,1046,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),2,22,1,1,1,0,2,9050000.0
1172,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,5,3587,4584,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),5,7,1,1,1,0,0,265150000.0
1173,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,1041,1349,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),36,50,0,1,1,0,12,31810000.0
1174,Mumbai,Thane West,Suburban,2,1082,1392,Under Construction,1,Non-Vastu,Semi-Furnished,Near (1-2 km),6,12,1,1,1,1,2,18180000.0
1175,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,1434,1825,Ready to Move,1,Non-Vastu,Semi-Furnished,Near (1-2 km),18,35,1,1,1,1,0,38740000.0
1176,Mumbai,Thane West,Suburban,5,3142,4231,Under Construction,1,Full Vastu,Unfurnished,Near (1-2 km),2,12,1,1,1,1,5,58290000.0
1177,Hyderabad,Banjara Hills / Gachibowli,Upscale,2,988,1267,Under Construction,1,Full Vastu,Unfurnished,Near (1-2 km),8,12,1,1,1,1,5,16820000.0
1178,Bengaluru,HSR Layout / Whitefield,Mid-Tier,3,1358,1778,Under Construction,1,Partial Vastu,Semi-Furnished,Distant (>3 km),6,12,1,1,1,1,5,13890000.0
1179,Chennai,Velachery / Adyar,Mid-Tier,2,876,1139,Ready to Move,1,Full Vastu,Fully Furnished,Near (1-2 km),3,7,1,1,1,1,12,9620000.0
1180,Mumbai,Andheri West / Powai,Mid-Tier,2,1138,1568,Ready to Move,1,Full Vastu,Fully Furnished,Distant (>3 km),5,12,1,1,0,0,2,34040000.0
1181,Bengaluru,Koramangala / Sadashivnagar,Upscale,2,1067,1388,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),3,12,1,1,0,1,0,21930000.0
1182,Mumbai,Bandra West / BKC,Upscale,3,1586,1999,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),3,4,1,1,1,0,2,75430000.0
1183,Chennai,Boat Club / Poes Garden,Prime / Ultra-Luxury,3,1254,1582,Ready to Move,0,Partial Vastu,Semi-Furnished,Distant (>3 km),2,7,1,1,1,1,0,22760000.0
1184,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,980,1300,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),3,7,1,0,1,1,5,17560000.0
1185,Bengaluru,HSR Layout / Whitefield,Mid-Tier,1,602,799,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),17,22,1,0,0,2,2,8720000.0
1186,Delhi NCR,Noida Sector 62,Suburban,3,1462,1907,Under Construction,1,Partial Vastu,Fully Furnished,Walkable (<500m),7,12,0,1,1,0,8,15400000.0
1187,Pune,Wakad / Kharadi,Suburban,1,625,816,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),22,22,1,1,0,1,8,4320000.0
1188,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,1134,1425,Ready to Move,1,Full Vastu,Fully Furnished,Distant (>3 km),19,35,1,1,1,1,2,25150000.0
1189,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1936,2550,Ready to Move,0,Full Vastu,Unfurnished,Walkable (<500m),3,12,1,1,0,1,0,28850000.0
1190,Mumbai,Andheri West / Powai,Mid-Tier,3,1620,2131,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),44,50,1,1,1,1,2,50260000.0
1191,Mumbai,Bandra West / BKC,Upscale,3,1686,2140,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),5,7,1,1,1,0,5,83240000.0
1192,Pune,Wakad / Kharadi,Suburban,3,1878,2373,Under Construction,1,Partial Vastu,Unfurnished,Walkable (<500m),5,7,0,1,1,1,0,12300000.0
1193,Chennai,Velachery / Adyar,Mid-Tier,2,1013,1283,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),11,12,0,1,1,2,8,9940000.0
1194,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1433,1810,Ready to Move,1,Non-Vastu,Unfurnished,Near (1-2 km),1,12,1,1,0,2,2,27070000.0
1195,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,3,1445,1921,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),35,35,0,1,0,2,20,44370000.0
1196,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,983,1254,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),5,12,1,1,1,0,5,13800000.0
1197,Hyderabad,HITEC City / Kondapur,Mid-Tier,1,419,537,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),5,7,1,0,1,1,12,4560000.0
1198,Pune,Wakad / Kharadi,Suburban,2,929,1182,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),7,22,1,1,0,1,5,6800000.0
1199,Pune,Baner / Viman Nagar,Mid-Tier,2,1106,1520,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),2,12,1,1,1,2,5,11280000.0
1200,Hyderabad,Banjara Hills / Gachibowli,Upscale,3,1040,1416,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),3,7,1,1,1,2,8,18760000.0
1201,Delhi NCR,Dwarka Expressway,Emerging,3,1906,2440,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),2,12,0,1,1,3,8,14960000.0
1202,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,2,1109,1433,Under Construction,1,Partial Vastu,Fully Furnished,Walkable (<500m),13,35,1,1,1,2,5,85650000.0
1203,Mumbai,Andheri West / Powai,Mid-Tier,1,484,618,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),6,22,1,1,0,1,8,12610000.0
1204,Pune,Koregaon Park,Prime / Ultra-Luxury,4,2595,3410,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),10,12,1,1,1,1,0,64290000.0
1205,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,1,520,651,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),1,12,1,1,1,2,2,10590000.0
1206,Mumbai,Thane West,Suburban,2,1125,1504,Ready to Move,1,Partial Vastu,Fully Furnished,Walkable (<500m),3,4,0,1,1,1,0,23380000.0
1207,Mumbai,Bandra West / BKC,Upscale,2,1090,1437,Under Construction,1,Full Vastu,Unfurnished,Near (1-2 km),7,12,1,1,1,2,8,47420000.0
1208,Delhi NCR,Noida Sector 62,Suburban,2,750,1025,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),10,22,1,1,0,2,0,9920000.0
1209,Mumbai,Bandra West / BKC,Upscale,1,565,718,Under Construction,1,Non-Vastu,Semi-Furnished,Distant (>3 km),2,12,0,1,1,1,8,21960000.0
1210,Mumbai,Thane West,Suburban,1,503,681,Under Construction,1,Full Vastu,Unfurnished,Near (1-2 km),7,7,1,1,1,0,2,9120000.0
1211,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,1,526,712,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),16,35,1,1,0,0,0,9700000.0
1212,Hyderabad,Miyapur / Kukatpally,Suburban,2,846,1071,Ready to Move,0,Non-Vastu,Unfurnished,Walkable (<500m),5,22,1,1,1,0,2,5260000.0
1213,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,2,1199,1561,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),7,12,1,1,1,1,2,60630000.0
1214,Mumbai,Navi Mumbai (Kharghar),Emerging,2,1098,1397,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),2,4,1,1,1,1,5,12890000.0
1215,Hyderabad,HITEC City / Kondapur,Mid-Tier,3,1378,1768,Ready to Move,1,Partial Vastu,Fully Furnished,Near (1-2 km),4,4,1,1,1,1,5,16820000.0
1216,Mumbai,Bandra West / BKC,Upscale,3,1239,1591,Under Construction,1,Partial Vastu,Fully Furnished,Near (1-2 km),3,4,1,1,1,1,2,50390000.0
1217,Bengaluru,Electronic City,Suburban,1,489,647,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),9,12,1,1,1,2,12,4330000.0
1218,Hyderabad,Banjara Hills / Gachibowli,Upscale,2,1011,1318,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),2,4,1,1,1,1,2,17530000.0
1219,Delhi NCR,Noida Sector 62,Suburban,3,1605,2204,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),1,22,1,1,0,2,5,18580000.0
1220,Pune,Koregaon Park,Prime / Ultra-Luxury,2,1128,1429,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),32,50,1,0,1,0,12,25170000.0
1221,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,1062,1462,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),9,12,0,1,0,1,0,22530000.0
1222,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1775,2272,Under Construction,0,Full Vastu,Fully Furnished,Near (1-2 km),11,12,1,1,1,1,2,27630000.0
1223,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,3,1625,2195,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),5,22,1,1,0,1,2,124410000.0
1224,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1226,1587,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),6,35,1,1,0,1,5,21440000.0
1225,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,2,922,1170,New Launch,1,Partial Vastu,Semi-Furnished,Near (1-2 km),30,35,1,1,1,0,0,28020000.0
1226,Mumbai,Andheri West / Powai,Mid-Tier,3,1796,2445,Ready to Move,0,Non-Vastu,Semi-Furnished,Walkable (<500m),4,4,1,1,0,1,0,44570000.0
1227,Kolkata,Park Street / Salt Lake Sec 5,Upscale,2,942,1215,New Launch,1,Partial Vastu,Unfurnished,Walkable (<500m),7,7,0,0,1,1,2,12260000.0
1228,Bengaluru,HSR Layout / Whitefield,Mid-Tier,3,1666,2225,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),16,22,1,1,0,1,0,20050000.0
1229,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,904,1197,Under Construction,1,Full Vastu,Semi-Furnished,Distant (>3 km),2,12,1,1,0,1,2,11930000.0
1230,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,803,1053,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),4,4,1,1,1,1,0,26430000.0
1231,Hyderabad,HITEC City / Kondapur,Mid-Tier,3,1521,1999,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),7,12,1,0,1,2,5,19380000.0
1232,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,2,994,1337,Ready to Move,0,Full Vastu,Semi-Furnished,Distant (>3 km),4,22,1,1,1,2,0,36010000.0
1233,Delhi NCR,Noida Sector 62,Suburban,2,856,1080,Under Construction,1,Full Vastu,Fully Furnished,Distant (>3 km),1,7,1,1,1,1,8,9130000.0
1234,Delhi NCR,Noida Sector 62,Suburban,4,2315,3095,Ready to Move,1,Non-Vastu,Fully Furnished,Near (1-2 km),22,22,1,1,1,0,12,24100000.0
1235,Mumbai,Andheri West / Powai,Mid-Tier,1,446,609,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),4,4,1,1,1,1,8,12450000.0
1236,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,1109,1395,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),11,22,1,0,1,1,8,12690000.0
1237,Bengaluru,Electronic City,Suburban,1,497,630,Under Construction,1,Partial Vastu,Fully Furnished,Near (1-2 km),6,12,1,1,1,1,5,3750000.0
1238,Mumbai,Bandra West / BKC,Upscale,3,1887,2535,Ready to Move,0,Partial Vastu,Semi-Furnished,Distant (>3 km),3,7,0,0,1,1,5,65420000.0
1239,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,3,1905,2490,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),22,22,1,1,1,1,0,82460000.0
1240,Mumbai,Bandra West / BKC,Upscale,2,938,1222,Ready to Move,0,Partial Vastu,Unfurnished,Near (1-2 km),7,22,0,1,1,2,2,34400000.0
1241,Chennai,Velachery / Adyar,Mid-Tier,3,1315,1667,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),15,35,1,1,0,2,2,14990000.0
1242,Chennai,Boat Club / Poes Garden,Prime / Ultra-Luxury,2,652,858,Ready to Move,1,Full Vastu,Unfurnished,Distant (>3 km),1,12,1,1,0,2,0,17440000.0
1243,Chennai,Velachery / Adyar,Mid-Tier,3,1207,1529,Under Construction,1,Full Vastu,Unfurnished,Distant (>3 km),10,12,1,1,1,2,12,10710000.0
1244,Bengaluru,Yelahanka / Devanahalli,Emerging,2,754,989,Ready to Move,1,Partial Vastu,Fully Furnished,Distant (>3 km),12,12,1,1,0,2,12,4300000.0
1245,Mumbai,Thane West,Suburban,2,1146,1546,Ready to Move,1,Non-Vastu,Semi-Furnished,Near (1-2 km),4,12,1,1,0,0,0,19490000.0
1246,Chennai,Velachery / Adyar,Mid-Tier,4,2441,3133,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),17,35,1,1,0,2,5,25340000.0
1247,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,2,1005,1319,Ready to Move,1,Non-Vastu,Semi-Furnished,Near (1-2 km),4,4,0,1,1,0,5,26420000.0
1248,Kolkata,EM Bypass,Suburban,1,346,477,New Launch,1,Full Vastu,Semi-Furnished,Near (1-2 km),6,7,1,1,1,1,8,1760000.0
1249,Kolkata,New Town Action Area 1,Mid-Tier,2,779,1043,New Launch,1,Full Vastu,Fully Furnished,Walkable (<500m),7,12,1,1,1,0,5,8000000.0
1250,Pune,Koregaon Park,Prime / Ultra-Luxury,4,2719,3696,Ready to Move,1,Partial Vastu,Fully Furnished,Near (1-2 km),5,7,1,1,1,1,0,75590000.0
1251,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,2,990,1291,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),22,35,0,1,1,0,5,27140000.0
1252,Bengaluru,Electronic City,Suburban,1,508,686,Ready to Move,1,Partial Vastu,Fully Furnished,Walkable (<500m),11,12,1,1,1,1,5,4760000.0
1253,Pune,Baner / Viman Nagar,Mid-Tier,2,1030,1293,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),4,12,0,1,1,1,5,9870000.0
1254,Bengaluru,Electronic City,Suburban,2,1183,1498,Ready to Move,1,Non-Vastu,Unfurnished,Near (1-2 km),12,22,1,1,1,0,2,8640000.0
1255,Mumbai,Thane West,Suburban,2,918,1172,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),7,12,1,0,1,2,20,14110000.0
1256,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1566,2039,Under Construction,1,Full Vastu,Semi-Furnished,Distant (>3 km),10,12,0,1,0,2,12,23030000.0
1257,Chennai,Velachery / Adyar,Mid-Tier,5,3909,5316,Ready to Move,1,Full Vastu,Fully Furnished,Walkable (<500m),4,4,1,1,0,1,5,54360000.0
1258,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,1290,1671,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),2,12,0,1,0,2,0,14850000.0
1259,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,650,868,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),2,4,1,1,1,1,2,19250000.0
1260,Mumbai,Andheri West / Powai,Mid-Tier,2,1047,1405,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),5,12,1,1,0,2,8,31750000.0
1261,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,1,511,678,Under Construction,1,Full Vastu,Unfurnished,Walkable (<500m),2,12,0,1,1,1,0,9080000.0
1262,Kolkata,New Town Action Area 1,Mid-Tier,3,1681,2179,Under Construction,0,Full Vastu,Unfurnished,Walkable (<500m),1,7,1,1,0,1,2,13090000.0
1263,Mumbai,Thane West,Suburban,2,856,1134,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),7,12,1,1,1,2,0,20620000.0
1264,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,943,1221,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),6,7,1,1,1,1,2,19390000.0
1265,Pune,Baner / Viman Nagar,Mid-Tier,3,1715,2162,Ready to Move,1,Full Vastu,Unfurnished,Distant (>3 km),3,35,1,1,0,0,0,17220000.0
1266,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,1393,1921,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),3,4,1,1,0,1,0,18180000.0
1267,Hyderabad,HITEC City / Kondapur,Mid-Tier,3,1737,2200,New Launch,1,Full Vastu,Unfurnished,Near (1-2 km),11,22,1,1,0,1,5,16830000.0
1268,Hyderabad,HITEC City / Kondapur,Mid-Tier,1,453,571,Ready to Move,1,Full Vastu,Unfurnished,Distant (>3 km),11,12,1,1,0,1,12,4730000.0
1269,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1451,1979,Under Construction,0,Full Vastu,Semi-Furnished,Near (1-2 km),6,12,1,1,1,1,5,23930000.0
1270,Bengaluru,HSR Layout / Whitefield,Mid-Tier,4,2236,2883,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),7,7,1,1,1,2,5,31310000.0
1271,Pune,Koregaon Park,Prime / Ultra-Luxury,3,1132,1511,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),4,50,1,1,1,2,8,28850000.0
1272,Pune,Kalyani Nagar / Prabhat Road,Upscale,4,2281,2949,New Launch,1,Partial Vastu,Unfurnished,Near (1-2 km),5,7,1,1,1,0,2,26260000.0
1273,Pune,Baner / Viman Nagar,Mid-Tier,2,1054,1371,Under Construction,1,Partial Vastu,Unfurnished,Distant (>3 km),10,12,0,1,0,1,0,8770000.0
1274,Chennai,Velachery / Adyar,Mid-Tier,2,768,986,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),29,50,0,0,0,0,0,7170000.0
1275,Delhi NCR,Dwarka Expressway,Emerging,3,1793,2321,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),10,35,1,1,1,1,8,13400000.0
1276,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,1019,1328,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),8,12,1,1,1,1,8,19160000.0
1277,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,845,1135,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),17,50,1,0,1,1,0,10940000.0
1278,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,929,1223,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),6,22,1,1,0,0,5,18630000.0
1279,Hyderabad,HITEC City / Kondapur,Mid-Tier,1,644,884,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),2,7,1,1,1,1,20,7300000.0
1280,Hyderabad,Jubilee Hills,Prime / Ultra-Luxury,2,1054,1323,New Launch,1,Full Vastu,Unfurnished,Distant (>3 km),1,12,1,1,1,1,0,23710000.0
1281,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,951,1251,Ready to Move,0,Full Vastu,Semi-Furnished,Walkable (<500m),4,7,1,1,1,1,5,15280000.0
1282,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1494,1981,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),2,7,1,0,1,1,2,28360000.0
1283,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,960,1315,Under Construction,1,Full Vastu,Unfurnished,Distant (>3 km),6,22,1,1,0,1,5,10730000.0
1284,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,1,480,603,Ready to Move,1,Full Vastu,Fully Furnished,Walkable (<500m),5,12,0,1,0,1,5,39030000.0
1285,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,650,861,Under Construction,1,Full Vastu,Fully Furnished,Distant (>3 km),3,4,1,0,1,1,8,15470000.0
1286,Mumbai,Bandra West / BKC,Upscale,2,1241,1689,Ready to Move,1,Full Vastu,Fully Furnished,Distant (>3 km),5,22,1,1,1,1,5,57000000.0
1287,Bengaluru,Yelahanka / Devanahalli,Emerging,3,1586,2032,Under Construction,1,Full Vastu,Semi-Furnished,Distant (>3 km),1,7,1,1,0,1,5,7540000.0
1288,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,1006,1372,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),9,50,1,1,0,1,2,29530000.0
1289,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,941,1179,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),28,35,1,1,1,2,0,13720000.0
1290,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,1379,1855,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),22,35,0,1,1,1,8,34810000.0
1291,Mumbai,Andheri West / Powai,Mid-Tier,2,923,1266,Ready to Move,0,Full Vastu,Semi-Furnished,Near (1-2 km),3,22,1,0,0,0,0,21590000.0
1292,Mumbai,Bandra West / BKC,Upscale,1,395,527,Under Construction,0,Non-Vastu,Semi-Furnished,Near (1-2 km),7,7,1,1,1,0,2,13610000.0
1293,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,1274,1665,New Launch,1,Partial Vastu,Unfurnished,Distant (>3 km),4,12,1,0,0,1,0,15750000.0
1294,Bengaluru,HSR Layout / Whitefield,Mid-Tier,4,1955,2455,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),5,7,1,1,1,0,2,28790000.0
1295,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,2,802,1098,Ready to Move,1,Partial Vastu,Fully Furnished,Distant (>3 km),7,7,1,0,1,0,2,57370000.0
1296,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,2,887,1163,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),12,12,1,0,1,1,8,36920000.0
1297,Hyderabad,Banjara Hills / Gachibowli,Upscale,1,620,777,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),4,4,0,1,0,1,2,9860000.0
1298,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,2,952,1275,Under Construction,1,Full Vastu,Fully Furnished,Near (1-2 km),39,50,1,1,0,1,5,69570000.0
1299,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,2,773,1015,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),10,35,1,1,1,1,5,35950000.0
1300,Mumbai,Bandra West / BKC,Upscale,2,1128,1428,Ready to Move,1,Partial Vastu,Fully Furnished,Near (1-2 km),8,12,0,1,1,1,8,49330000.0
1301,Mumbai,Thane West,Suburban,1,577,737,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),1,12,1,1,1,1,2,10930000.0
1302,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,4,2593,3263,Ready to Move,1,Partial Vastu,Unfurnished,Distant (>3 km),5,12,1,1,0,1,12,41290000.0
1303,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1716,2273,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),15,35,1,1,0,1,0,33500000.0
1304,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,1291,1718,Under Construction,1,Partial Vastu,Unfurnished,Near (1-2 km),12,12,1,1,0,2,5,36450000.0
1305,Hyderabad,Miyapur / Kukatpally,Suburban,3,2058,2708,New Launch,1,Full Vastu,Semi-Furnished,Walkable (<500m),1,7,1,1,1,2,0,15360000.0
1306,Kolkata,Park Street / Salt Lake Sec 5,Upscale,1,466,632,Ready to Move,0,Partial Vastu,Unfurnished,Near (1-2 km),7,12,1,1,1,1,8,6300000.0
